file,sample_rate,duration,valid_sr,valid_duration,not_silent,passes_all
ml_data/processed/bus/bus_0026.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0027.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0028.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0029.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0030.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0031.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0032.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0033.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0034.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0035.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0036.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0037.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0038.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0039.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0040.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0041.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0042.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0043.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0044.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0045.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0046.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0047.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0048.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0049.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0050.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0051.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0052.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0053.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0054.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0055.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0056.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0057.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0058.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0059.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0060.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0061.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0062.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0063.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0064.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0065.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0066.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0067.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0068.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0069.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0070.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0071.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0072.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0073.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0074.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0075.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0076.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0077.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0078.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0079.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0080.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0081.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0082.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0083.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0084.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0085.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0086.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0087.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0088.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0089.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0090.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0091.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0092.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0093.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0094.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0095.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0096.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0097.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0098.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0099.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0100.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0101.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0102.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0103.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0104.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0105.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0106.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0107.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0108.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0109.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0110.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0111.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0112.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0113.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0114.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0115.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0116.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0117.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0118.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0119.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0120.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0121.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0122.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0123.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0124.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0125.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0126.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0127.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0128.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0129.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0130.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0131.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0132.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0133.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0134.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0135.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0136.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0137.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0138.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0139.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0140.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0141.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0142.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0143.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0144.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0145.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0146.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0147.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0148.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0149.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0150.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0151.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0152.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0153.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0154.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0155.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0156.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0157.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0158.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0159.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0160.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0161.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0162.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0163.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0164.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0165.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0166.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0167.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0168.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0169.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0170.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0171.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0172.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0173.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0174.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0175.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0176.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0177.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0178.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0179.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0180.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0181.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0182.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0183.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0184.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0185.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0186.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0187.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0188.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0189.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0190.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0191.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0192.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0193.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0194.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0195.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0196.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0197.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0198.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0199.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0200.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0201.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0202.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0203.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0204.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0205.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0206.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0207.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0208.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0209.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0210.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0211.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0212.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0213.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0214.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0215.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0216.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0217.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0218.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0219.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0220.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0221.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0222.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0223.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0224.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0225.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0226.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0227.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0228.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0229.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0230.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0231.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0232.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0233.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0234.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0235.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0236.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0237.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0238.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0239.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0240.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0241.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0242.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0243.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0244.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0245.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0246.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0247.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0248.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0249.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0250.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0251.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0252.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0253.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0254.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0255.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0256.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0257.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0258.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0259.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0260.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0261.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0262.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0263.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0264.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0265.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0266.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0267.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0268.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0269.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0270.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0271.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0272.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0273.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0274.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0275.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0276.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0277.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0278.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0279.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0280.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0281.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0282.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0283.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0284.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0285.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0286.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0287.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0288.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0289.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0290.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0291.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0292.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0293.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0294.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0295.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0296.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0297.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0298.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0299.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0300.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0301.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0302.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0303.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0304.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0305.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0306.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0307.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0308.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0309.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0310.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0311.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0312.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0313.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0314.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0315.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0316.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0317.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0318.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0319.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0320.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0321.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0322.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0323.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0324.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0325.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0326.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0327.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0328.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0329.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0330.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0331.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0332.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0333.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0334.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0335.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0336.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0337.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0338.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0339.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0340.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0341.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0342.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0343.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0344.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0345.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0346.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0347.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0348.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0349.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0350.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0351.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0352.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0353.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0354.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0355.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0356.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0357.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0358.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0359.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0360.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0361.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0362.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0363.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0364.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0365.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0366.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0367.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0368.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0369.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0370.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0371.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0372.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0373.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0374.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0375.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0376.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0377.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0378.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0379.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0380.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0381.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0382.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0383.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0384.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0385.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0386.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0387.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0388.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0389.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0390.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0391.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0392.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0393.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0394.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0395.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0396.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0397.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0398.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0399.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0400.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0401.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0402.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0403.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0404.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0405.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0406.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0407.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0408.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0409.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0410.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0411.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0412.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0413.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0414.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0415.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0416.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0417.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0418.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0419.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0420.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0421.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0422.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0423.wav,48000,10.0,True,True,True,True
ml_data/processed/bus/bus_0424.wav,48000,10.0,True,True,True,True
